"id","duration","start_date","start_station_id","end_date","end_station_id","bike_id","subscription_type","zip_code","created_at","updated_at"
1274,349,"2013-10-10 16:46:00",6,"2013-10-10 16:52:00",2,678,"Subscriber",94002,"2018-09-11 15:24:15.896353","2018-09-11 15:24:15.896353"
1275,549,"2013-10-10 16:52:00",9,"2013-10-10 17:01:00",7,55,"Subscriber",95112,"2018-09-11 15:24:15.934542","2018-09-11 15:24:15.934542"
1276,248,"2013-10-10 17:04:00",10,"2013-10-10 17:08:00",8,106,"Subscriber",95113,"2018-09-11 15:24:15.993882","2018-09-11 15:24:15.993882"
1277,423,"2013-10-10 17:11:00",6,"2013-10-10 17:18:00",2,657,"Subscriber",95377,"2018-09-11 15:24:16.021342","2018-09-11 15:24:16.021342"
1278,618,"2013-10-10 17:12:00",7,"2013-10-10 17:22:00",9,55,"Subscriber",95112,"2018-09-11 15:24:16.02549","2018-09-11 15:24:16.02549"
1279,273,"2013-10-10 17:14:00",2,"2013-10-10 17:18:00",4,678,"Subscriber",95110,"2018-09-11 15:24:16.038981","2018-09-11 15:24:16.038981"
1280,1238,"2013-10-10 17:23:00",12,"2013-10-10 17:44:00",8,68,"Subscriber",95112,"2018-09-11 15:24:16.069186","2018-09-11 15:24:16.069186"
1281,425,"2013-10-10 18:04:00",5,"2013-10-10 18:11:00",3,77,"Subscriber",95136,"2018-09-11 15:24:16.325867","2018-09-11 15:24:16.325867"
1282,229,"2013-10-10 18:13:00",10,"2013-10-10 18:16:00",3,65,"Subscriber",95112,"2018-09-11 15:24:16.378052","2018-09-11 15:24:16.378052"
1283,232,"2013-10-10 18:13:00",5,"2013-10-10 18:17:00",2,646,"Subscriber",94040,"2018-09-11 15:24:16.384496","2018-09-11 15:24:16.384496"
1284,449,"2013-10-10 18:15:00",2,"2013-10-10 18:22:00",7,657,"Subscriber",95112,"2018-09-11 15:24:16.391075","2018-09-11 15:24:16.391075"
1285,320,"2013-10-10 18:17:00",4,"2013-10-10 18:22:00",2,107,"Subscriber",94103,"2018-09-11 15:24:16.397201","2018-09-11 15:24:16.397201"
1286,393,"2013-10-10 18:21:00",6,"2013-10-10 18:27:00",10,24,"Subscriber",95110,"2018-09-11 15:24:16.420403","2018-09-11 15:24:16.420403"
1287,510,"2013-10-10 18:22:00",3,"2013-10-10 18:31:00",2,77,"Subscriber",94611,"2018-09-11 15:24:16.424297","2018-09-11 15:24:16.424297"
1288,5721,"2013-10-10 18:42:00",10,"2013-10-10 20:17:00",11,81,"Customer",95112,"2018-09-11 15:24:16.495933","2018-09-11 15:24:16.495933"
1289,231,"2013-10-10 18:59:00",8,"2013-10-10 19:03:00",10,68,"Subscriber",95112,"2018-09-11 15:24:16.570637","2018-09-11 15:24:16.570637"
1290,232,"2013-10-10 19:52:00",10,"2013-10-10 19:55:00",7,68,"Subscriber",95112,"2018-09-11 15:24:16.658364","2018-09-11 15:24:16.658364"
1291,375,"2013-10-10 19:58:00",10,"2013-10-10 20:05:00",6,24,"Subscriber",95110,"2018-09-11 15:24:16.67211","2018-09-11 15:24:16.67211"
1292,177,"2013-10-10 20:06:00",7,"2013-10-10 20:09:00",8,68,"Subscriber",95112,"2018-09-11 15:24:16.688478","2018-09-11 15:24:16.688478"
1293,2254,"2013-10-10 20:09:00",3,"2013-10-10 20:47:00",10,65,"Subscriber",95112,"2018-09-11 15:24:16.692347","2018-09-11 15:24:16.692347"
1294,292,"2013-10-10 21:20:00",3,"2013-10-10 21:25:00",4,297,"Subscriber",95110,"2018-09-11 15:24:16.746035","2018-09-11 15:24:16.746035"
1295,196,"2013-10-10 22:24:00",2,"2013-10-10 22:28:00",4,107,"Subscriber",95126,"2018-09-11 15:24:16.779337","2018-09-11 15:24:16.779337"
1296,837,"2013-10-10 22:30:00",2,"2013-10-10 22:44:00",12,16,"Subscriber",95112,"2018-09-11 15:24:16.788296","2018-09-11 15:24:16.788296"
1297,496,"2013-10-10 23:23:00",2,"2013-10-10 23:31:00",8,143,"Customer",95113,"2018-09-11 15:24:16.799358","2018-09-11 15:24:16.799358"
1298,230,"2013-10-10 23:50:00",4,"2013-10-10 23:54:00",2,107,"Subscriber",95126,"2018-09-11 15:24:16.815077","2018-09-11 15:24:16.815077"
1299,244,"2013-11-10 01:32:00",2,"2013-11-10 01:36:00",4,77,"Subscriber",95109,"2018-09-11 15:24:16.828451","2018-09-11 15:24:16.828451"
1300,275,"2013-11-10 05:33:00",4,"2013-11-10 05:37:00",2,678,"Subscriber",95110,"2018-09-11 15:24:16.856177","2018-09-11 15:24:16.856177"
1301,432,"2013-11-10 07:38:00",2,"2013-11-10 07:46:00",3,678,"Subscriber",94611,"2018-09-11 15:24:16.980617","2018-09-11 15:24:16.980617"
1302,424,"2013-11-10 07:50:00",4,"2013-11-10 07:57:00",12,297,"Subscriber",95110,"2018-09-11 15:24:17.032823","2018-09-11 15:24:17.032823"
1303,378,"2013-11-10 07:51:00",7,"2013-11-10 07:57:00",2,657,"Subscriber",95112,"2018-09-11 15:24:17.039291","2018-09-11 15:24:17.039291"
1304,182,"2013-11-10 07:58:00",8,"2013-11-10 08:01:00",7,68,"Subscriber",95112,"2018-09-11 15:24:17.079721","2018-09-11 15:24:17.079721"
1305,235,"2013-11-10 08:04:00",8,"2013-11-10 08:08:00",11,143,"Subscriber",95113,"2018-09-11 15:24:17.109373","2018-09-11 15:24:17.109373"
1306,928,"2013-11-10 08:05:00",7,"2013-11-10 08:21:00",6,68,"Subscriber",95112,"2018-09-11 15:24:17.115643","2018-09-11 15:24:17.115643"
1307,645,"2013-11-10 08:12:00",2,"2013-11-10 08:23:00",13,657,"Subscriber",94114,"2018-09-11 15:24:17.138622","2018-09-11 15:24:17.138622"
1308,40095,"2013-11-10 08:51:00",10,"2013-11-10 19:59:00",10,640,"Customer",95112,"2018-09-11 15:24:17.333861","2018-09-11 15:24:17.333861"
1309,303,"2013-11-10 09:15:00",2,"2013-11-10 09:20:00",4,52,"Subscriber",94103,"2018-09-11 15:24:17.435715","2018-09-11 15:24:17.435715"
1310,282,"2013-11-10 09:29:00",16,"2013-11-10 09:34:00",12,90,"Subscriber",95112,"2018-09-11 15:24:17.496545","2018-09-11 15:24:17.496545"
1311,289,"2013-11-10 09:56:00",13,"2013-11-10 10:01:00",6,639,"Subscriber",95035,"2018-09-11 15:24:17.612311","2018-09-11 15:24:17.612311"
1312,277,"2013-11-10 10:01:00",2,"2013-11-10 10:06:00",5,234,"Subscriber",94105,"2018-09-11 15:24:17.627579","2018-09-11 15:24:17.627579"
1313,324,"2013-11-10 10:02:00",4,"2013-11-10 10:07:00",2,77,"Subscriber",95113,"2018-09-11 15:24:17.634003","2018-09-11 15:24:17.634003"
1314,487,"2013-11-10 10:16:00",2,"2013-11-10 10:24:00",7,77,"Customer",94109,"2018-09-11 15:24:17.655386","2018-09-11 15:24:17.655386"
1315,349,"2013-11-10 10:16:00",6,"2013-11-10 10:22:00",11,714,"Subscriber",95035,"2018-09-11 15:24:17.659296","2018-09-11 15:24:17.659296"
1316,197,"2013-11-10 11:35:00",10,"2013-11-10 11:38:00",12,65,"Subscriber",95112,"2018-09-11 15:24:17.770547","2018-09-11 15:24:17.770547"
1317,198,"2013-11-10 11:58:00",12,"2013-11-10 12:01:00",11,675,"Subscriber",95112,"2018-09-11 15:24:17.844608","2018-09-11 15:24:17.844608"
1318,350,"2013-11-10 12:04:00",2,"2013-11-10 12:10:00",4,651,"Subscriber",95113,"2018-09-11 15:24:17.867862","2018-09-11 15:24:17.867862"
1319,1256,"2013-11-10 12:11:00",3,"2013-11-10 12:32:00",10,92,"Subscriber",94611,"2018-09-11 15:24:17.879026","2018-09-11 15:24:17.879026"
1320,1512,"2013-11-10 12:39:00",5,"2013-11-10 13:04:00",5,23,"Customer",95035,"2018-09-11 15:24:17.940856","2018-09-11 15:24:17.940856"
1321,506,"2013-11-10 12:40:00",11,"2013-11-10 12:49:00",12,245,"Subscriber",94611,"2018-09-11 15:24:17.95519","2018-09-11 15:24:17.95519"
1322,379,"2013-11-10 13:05:00",6,"2013-11-10 13:11:00",7,192,"Subscriber",95113,"2018-09-11 15:24:18.049544","2018-09-11 15:24:18.049544"
1323,1027,"2013-11-10 13:09:00",10,"2013-11-10 13:27:00",11,50,"Subscriber",94041,"2018-09-11 15:24:18.074562","2018-09-11 15:24:18.074562"
1324,427,"2013-11-10 13:14:00",12,"2013-11-10 13:21:00",3,297,"Subscriber",94611,"2018-09-11 15:24:18.097676","2018-09-11 15:24:18.097676"
1325,530,"2013-11-10 13:14:00",6,"2013-11-10 13:23:00",9,55,"Subscriber",95112,"2018-09-11 15:24:18.104044","2018-09-11 15:24:18.104044"
1326,280,"2013-11-10 13:29:00",10,"2013-11-10 13:34:00",8,674,"Subscriber",95112,"2018-09-11 15:24:18.129775","2018-09-11 15:24:18.129775"
1327,406,"2013-11-10 13:43:00",7,"2013-11-10 13:50:00",6,683,"Subscriber",95113,"2018-09-11 15:24:18.168536","2018-09-11 15:24:18.168536"
1328,117,"2013-11-10 14:38:00",8,"2013-11-10 14:40:00",3,674,"Subscriber",95112,"2018-09-11 15:24:18.272383","2018-09-11 15:24:18.272383"
1329,444,"2013-11-10 14:51:00",3,"2013-11-10 14:59:00",2,183,"Customer",94109,"2018-09-11 15:24:18.30983","2018-09-11 15:24:18.30983"
1330,629,"2013-11-10 15:22:00",16,"2013-11-10 15:33:00",6,668,"Subscriber",95112,"2018-09-11 15:24:18.370886","2018-09-11 15:24:18.370886"
1331,925,"2013-11-10 15:23:00",10,"2013-11-10 15:38:00",10,92,"Subscriber",95112,"2018-09-11 15:24:18.379941","2018-09-11 15:24:18.379941"
1332,311,"2013-11-10 15:28:00",7,"2013-11-10 15:33:00",13,198,"Subscriber",94115,"2018-09-11 15:24:18.388981","2018-09-11 15:24:18.388981"
1333,271,"2013-11-10 15:58:00",13,"2013-11-10 16:02:00",6,198,"Subscriber",94115,"2018-09-11 15:24:18.452519","2018-09-11 15:24:18.452519"
1334,601,"2013-11-10 16:06:00",13,"2013-11-10 16:16:00",2,686,"Subscriber",94114,"2018-09-11 15:24:18.49282","2018-09-11 15:24:18.49282"
1335,781,"2013-11-10 16:08:00",10,"2013-11-10 16:21:00",7,92,"Subscriber",95112,"2018-09-11 15:24:18.519125","2018-09-11 15:24:18.519125"
1336,255,"2013-11-10 16:13:00",4,"2013-11-10 16:18:00",2,651,"Subscriber",95126,"2018-09-11 15:24:18.544376","2018-09-11 15:24:18.544376"
1337,136,"2013-11-10 16:33:00",10,"2013-11-10 16:35:00",12,706,"Subscriber",95113,"2018-09-11 15:24:18.602931","2018-09-11 15:24:18.602931"
1338,1146,"2013-11-10 16:35:00",11,"2013-11-10 16:54:00",12,714,"Subscriber",95035,"2018-09-11 15:24:18.626568","2018-09-11 15:24:18.626568"
1339,230,"2013-11-10 16:55:00",12,"2013-11-10 16:58:00",3,90,"Subscriber",95035,"2018-09-11 15:24:18.713987","2018-09-11 15:24:18.713987"
1340,189,"2013-11-10 16:59:00",3,"2013-11-10 17:02:00",8,53,"Subscriber",95035,"2018-09-11 15:24:18.732922","2018-09-11 15:24:18.732922"
1341,221,"2013-11-10 17:03:00",8,"2013-11-10 17:07:00",12,106,"Subscriber",95035,"2018-09-11 15:24:18.770868","2018-09-11 15:24:18.770868"
1342,344,"2013-11-10 17:04:00",5,"2013-11-10 17:10:00",2,234,"Subscriber",94105,"2018-09-11 15:24:18.781214","2018-09-11 15:24:18.781214"
1343,504,"2013-11-10 17:06:00",4,"2013-11-10 17:15:00",2,52,"Subscriber",94158,"2018-09-11 15:24:18.797739","2018-09-11 15:24:18.797739"
1344,112,"2013-11-10 17:13:00",12,"2013-11-10 17:15:00",8,706,"Subscriber",95113,"2018-09-11 15:24:18.827911","2018-09-11 15:24:18.827911"
1345,161,"2013-11-10 17:14:00",12,"2013-11-10 17:16:00",16,16,"Subscriber",95126,"2018-09-11 15:24:18.836624","2018-09-11 15:24:18.836624"
1346,775,"2013-11-10 17:18:00",6,"2013-11-10 17:31:00",16,668,"Subscriber",95112,"2018-09-11 15:24:18.86951","2018-09-11 15:24:18.86951"
1347,245,"2013-11-10 17:36:00",2,"2013-11-10 17:40:00",4,183,"Subscriber",95110,"2018-09-11 15:24:18.951456","2018-09-11 15:24:18.951456"
1348,1022,"2013-11-10 17:54:00",5,"2013-11-10 18:11:00",11,200,"Subscriber",95136,"2018-09-11 15:24:19.006381","2018-09-11 15:24:19.006381"
1349,526,"2013-11-10 17:55:00",3,"2013-11-10 18:04:00",2,85,"Subscriber",94611,"2018-09-11 15:24:19.012912","2018-09-11 15:24:19.012912"
1350,649,"2013-11-10 18:12:00",11,"2013-11-10 18:23:00",12,143,"Subscriber",95136,"2018-09-11 15:24:19.081363","2018-09-11 15:24:19.081363"
1351,274,"2013-11-10 18:18:00",4,"2013-11-10 18:23:00",2,76,"Subscriber",94103,"2018-09-11 15:24:19.10704","2018-09-11 15:24:19.10704"
1352,605,"2013-11-10 18:35:00",7,"2013-11-10 18:45:00",8,92,"Subscriber",95136,"2018-09-11 15:24:19.184747","2018-09-11 15:24:19.184747"
1353,356,"2013-11-10 18:37:00",2,"2013-11-10 18:43:00",7,76,"Subscriber",95112,"2018-09-11 15:24:19.191234","2018-09-11 15:24:19.191234"
1354,681,"2013-11-10 19:09:00",9,"2013-11-10 19:20:00",6,55,"Customer",95070,"2018-09-11 15:24:19.262214","2018-09-11 15:24:19.262214"
1355,623,"2013-11-10 19:09:00",9,"2013-11-10 19:20:00",6,63,"Customer",95070,"2018-09-11 15:24:19.268701","2018-09-11 15:24:19.268701"
1356,371,"2013-11-10 19:15:00",2,"2013-11-10 19:22:00",6,88,"Subscriber",95112,"2018-09-11 15:24:19.27753","2018-09-11 15:24:19.27753"
1357,762,"2013-11-10 19:19:00",8,"2013-11-10 19:31:00",5,92,"Subscriber",95136,"2018-09-11 15:24:19.293243","2018-09-11 15:24:19.293243"
1358,357,"2013-11-10 20:45:00",12,"2013-11-10 20:51:00",4,143,"Subscriber",95110,"2018-09-11 15:24:19.368976","2018-09-11 15:24:19.368976"
1359,443,"2013-11-10 21:01:00",6,"2013-11-10 21:08:00",2,683,"Subscriber",94115,"2018-09-11 15:24:19.384714","2018-09-11 15:24:19.384714"
1360,1063,"2013-11-10 21:40:00",6,"2013-11-10 21:58:00",9,639,"Customer",95112,"2018-09-11 15:24:19.409637","2018-09-11 15:24:19.409637"
1361,570,"2013-11-10 22:41:00",6,"2013-11-10 22:51:00",9,67,"Subscriber",95112,"2018-09-11 15:24:19.439638","2018-09-11 15:24:19.439638"
1362,451,"2013-11-10 23:00:00",7,"2013-11-10 23:08:00",4,40,"Subscriber",95112,"2018-09-11 15:24:19.445951","2018-09-11 15:24:19.445951"
1363,818,"2013-11-10 23:26:00",2,"2013-11-10 23:40:00",9,683,"Subscriber",94114,"2018-09-11 15:24:19.452099","2018-09-11 15:24:19.452099"
1364,351,"2013-11-10 23:49:00",4,"2013-11-10 23:54:00",7,174,"Subscriber",95112,"2018-09-11 15:24:19.460782","2018-09-11 15:24:19.460782"
1365,1617,"2013-12-10 07:48:00",11,"2013-12-10 08:15:00",11,681,"Subscriber",95112,"2018-09-11 15:24:19.512382","2018-09-11 15:24:19.512382"
1366,254,"2013-12-10 07:49:00",16,"2013-12-10 07:53:00",12,648,"Subscriber",94044,"2018-09-11 15:24:19.518911","2018-09-11 15:24:19.518911"
1367,688,"2013-12-10 09:36:00",6,"2013-12-10 09:48:00",2,24,"Subscriber",95113,"2018-09-11 15:24:19.615721","2018-09-11 15:24:19.615721"
1368,290,"2013-12-10 10:12:00",4,"2013-12-10 10:17:00",2,183,"Subscriber",95110,"2018-09-11 15:24:19.653191","2018-09-11 15:24:19.653191"
1369,450,"2013-12-10 10:54:00",2,"2013-12-10 11:02:00",4,651,"Subscriber",95113,"2018-09-11 15:24:19.722254","2018-09-11 15:24:19.722254"
1370,1820,"2013-12-10 12:00:00",2,"2013-12-10 12:30:00",11,196,"Customer",94305,"2018-09-11 15:24:19.882015","2018-09-11 15:24:19.882015"
1371,1795,"2013-12-10 12:00:00",2,"2013-12-10 12:30:00",11,686,"Customer",94305,"2018-09-11 15:24:19.890245","2018-09-11 15:24:19.890245"
1372,4025,"2013-12-10 12:11:00",8,"2013-12-10 13:19:00",8,706,"Customer",95403,"2018-09-11 15:24:19.909634","2018-09-11 15:24:19.909634"
1373,508,"2013-12-10 12:30:00",8,"2013-12-10 12:38:00",16,700,"Subscriber",95113,"2018-09-11 15:24:19.949827","2018-09-11 15:24:19.949827"
1374,269,"2013-12-10 12:54:00",2,"2013-12-10 12:58:00",4,183,"Subscriber",95110,"2018-09-11 15:24:20.006103","2018-09-11 15:24:20.006103"
1375,619,"2013-12-10 13:05:00",4,"2013-12-10 13:15:00",16,143,"Subscriber",95110,"2018-09-11 15:24:20.049439","2018-09-11 15:24:20.049439"
1376,449,"2013-12-10 13:06:00",2,"2013-12-10 13:13:00",3,656,"Subscriber",94103,"2018-09-11 15:24:20.066025","2018-09-11 15:24:20.066025"
1377,5775,"2013-12-10 13:50:00",7,"2013-12-10 15:26:00",3,76,"Customer",98329,"2018-09-11 15:24:20.203605","2018-09-11 15:24:20.203605"
1378,1109,"2013-12-10 13:53:00",11,"2013-12-10 14:12:00",6,641,"Customer",94305,"2018-09-11 15:24:20.217476","2018-09-11 15:24:20.217476"
1379,1045,"2013-12-10 13:53:00",11,"2013-12-10 14:11:00",6,200,"Customer",94305,"2018-09-11 15:24:20.223814","2018-09-11 15:24:20.223814"
1380,520,"2013-12-10 14:45:00",2,"2013-12-10 14:54:00",6,646,"Customer",95124,"2018-09-11 15:24:20.341525","2018-09-11 15:24:20.341525"
1381,487,"2013-12-10 14:46:00",2,"2013-12-10 14:54:00",6,704,"Subscriber",95124,"2018-09-11 15:24:20.348043","2018-09-11 15:24:20.348043"
1382,1861,"2013-12-10 15:15:00",2,"2013-12-10 15:46:00",2,649,"Customer",94305,"2018-09-11 15:24:20.471348","2018-09-11 15:24:20.471348"
1383,1856,"2013-12-10 15:15:00",2,"2013-12-10 15:46:00",2,52,"Customer",94305,"2018-09-11 15:24:20.475298","2018-09-11 15:24:20.475298"
1384,1206,"2013-12-10 15:21:00",7,"2013-12-10 15:41:00",16,45,"Subscriber",94103,"2018-09-11 15:24:20.484246","2018-09-11 15:24:20.484246"
1385,5370,"2013-12-10 15:23:00",3,"2013-12-10 16:52:00",3,666,"Customer",92014,"2018-09-11 15:24:20.49343","2018-09-11 15:24:20.49343"
1386,5164,"2013-12-10 15:26:00",3,"2013-12-10 16:52:00",3,76,"Customer",92014,"2018-09-11 15:24:20.517636","2018-09-11 15:24:20.517636"
1387,239,"2013-12-10 15:29:00",3,"2013-12-10 15:33:00",7,674,"Customer",98329,"2018-09-11 15:24:20.528866","2018-09-11 15:24:20.528866"
1388,265,"2013-12-10 15:42:00",16,"2013-12-10 15:47:00",12,45,"Subscriber",94103,"2018-09-11 15:24:20.555723","2018-09-11 15:24:20.555723"
1389,536,"2013-12-10 16:16:00",9,"2013-12-10 16:25:00",6,683,"Subscriber",95112,"2018-09-11 15:24:20.637701","2018-09-11 15:24:20.637701"
1390,525,"2013-12-10 16:21:00",9,"2013-12-10 16:29:00",11,67,"Subscriber",95112,"2018-09-11 15:24:20.654661","2018-09-11 15:24:20.654661"
1391,246,"2013-12-10 16:41:00",4,"2013-12-10 16:46:00",14,651,"Subscriber",95113,"2018-09-11 15:24:20.705246","2018-09-11 15:24:20.705246"
1392,518,"2013-12-10 16:51:00",11,"2013-12-10 16:59:00",9,67,"Subscriber",95112,"2018-09-11 15:24:20.732864","2018-09-11 15:24:20.732864"
1393,373,"2013-12-10 16:54:00",7,"2013-12-10 17:00:00",6,670,"Subscriber",95112,"2018-09-11 15:24:20.744197","2018-09-11 15:24:20.744197"
1394,1374,"2013-12-10 18:39:00",16,"2013-12-10 19:02:00",14,16,"Subscriber",95116,"2018-09-11 15:24:20.95603","2018-09-11 15:24:20.95603"
1395,800,"2013-12-10 18:49:00",16,"2013-12-10 19:02:00",14,143,"Subscriber",95116,"2018-09-11 15:24:20.972722","2018-09-11 15:24:20.972722"
1396,262,"2013-12-10 18:59:00",6,"2013-12-10 19:03:00",14,88,"Subscriber",95112,"2018-09-11 15:24:20.996934","2018-09-11 15:24:20.996934"
1397,228,"2013-12-10 18:59:00",6,"2013-12-10 19:03:00",14,78,"Subscriber",95112,"2018-09-11 15:24:21.001123","2018-09-11 15:24:21.001123"
1398,400,"2013-12-10 19:29:00",6,"2013-12-10 19:36:00",7,641,"Customer",95124,"2018-09-11 15:24:21.047332","2018-09-11 15:24:21.047332"
1399,387,"2013-12-10 19:29:00",6,"2013-12-10 19:36:00",7,200,"Subscriber",95124,"2018-09-11 15:24:21.053828","2018-09-11 15:24:21.053828"
1400,203,"2013-12-10 19:51:00",2,"2013-12-10 19:55:00",4,234,"Subscriber",95126,"2018-09-11 15:24:21.074085","2018-09-11 15:24:21.074085"
1401,349,"2013-12-10 20:16:00",12,"2013-12-10 20:22:00",4,45,"Subscriber",95110,"2018-09-11 15:24:21.102068","2018-09-11 15:24:21.102068"
1402,892,"2013-12-10 21:55:00",14,"2013-12-10 22:10:00",16,143,"Subscriber",95116,"2018-09-11 15:24:21.165517","2018-09-11 15:24:21.165517"
1403,868,"2013-12-10 21:55:00",14,"2013-12-10 22:10:00",16,180,"Subscriber",95116,"2018-09-11 15:24:21.171218","2018-09-11 15:24:21.171218"
1404,267,"2013-12-10 22:13:00",14,"2013-12-10 22:17:00",6,78,"Subscriber",95112,"2018-09-11 15:24:21.18148","2018-09-11 15:24:21.18148"
1405,262,"2013-12-10 22:13:00",14,"2013-12-10 22:17:00",6,16,"Subscriber",95112,"2018-09-11 15:24:21.185413","2018-09-11 15:24:21.185413"
1406,159,"2013-12-10 22:34:00",6,"2013-12-10 22:36:00",4,683,"Subscriber",95112,"2018-09-11 15:24:21.201685","2018-09-11 15:24:21.201685"
1407,156,"2013-12-10 22:34:00",6,"2013-12-10 22:36:00",4,670,"Subscriber",95112,"2018-09-11 15:24:21.205556","2018-09-11 15:24:21.205556"
1408,321,"2013-12-10 23:36:00",4,"2013-12-10 23:41:00",7,45,"Subscriber",95112,"2018-09-11 15:24:21.249524","2018-09-11 15:24:21.249524"
1409,415,"2013-12-10 23:46:00",6,"2013-12-10 23:53:00",9,78,"Subscriber",95112,"2018-09-11 15:24:21.257733","2018-09-11 15:24:21.257733"
1410,739,"2013-01-11 00:11:00",2,"2013-01-11 00:24:00",9,660,"Subscriber",95112,"2018-09-11 15:25:14.620969","2018-09-11 15:25:14.620969"
1411,628,"2013-01-11 00:48:00",4,"2013-01-11 00:58:00",10,25,"Customer",95148,"2018-09-11 15:25:14.630194","2018-09-11 15:25:14.630194"
1412,581,"2013-01-11 00:48:00",4,"2013-01-11 00:58:00",10,293,"Customer",95148,"2018-09-11 15:25:14.63419","2018-09-11 15:25:14.63419"
1413,250,"2013-01-11 06:34:00",4,"2013-01-11 06:39:00",2,646,"Subscriber",95110,"2018-09-11 15:25:14.691465","2018-09-11 15:25:14.691465"
1414,420,"2013-01-11 07:42:00",9,"2013-01-11 07:49:00",13,121,"Subscriber",95112,"2018-09-11 15:25:14.805494","2018-09-11 15:25:14.805494"
1415,347,"2013-01-11 07:44:00",2,"2013-01-11 07:50:00",4,233,"Subscriber",94550,"2018-09-11 15:25:14.81691","2018-09-11 15:25:14.81691"
1416,347,"2013-01-11 07:45:00",2,"2013-01-11 07:51:00",6,646,"Subscriber",95377,"2018-09-11 15:25:14.826548","2018-09-11 15:25:14.826548"
1417,404,"2013-01-11 07:53:00",4,"2013-01-11 08:00:00",12,233,"Subscriber",95110,"2018-09-11 15:25:14.861033","2018-09-11 15:25:14.861033"
1418,597,"2013-01-11 08:03:00",8,"2013-01-11 08:13:00",2,44,"Customer",95113,"2018-09-11 15:25:14.890192","2018-09-11 15:25:14.890192"
1419,363,"2013-01-11 08:04:00",2,"2013-01-11 08:10:00",6,86,"Subscriber",94041,"2018-09-11 15:25:14.911905","2018-09-11 15:25:14.911905"
1420,323,"2013-01-11 08:07:00",2,"2013-01-11 08:12:00",4,226,"Subscriber",94306,"2018-09-11 15:25:14.935453","2018-09-11 15:25:14.935453"
1421,514,"2013-01-11 08:17:00",2,"2013-01-11 08:25:00",13,210,"Subscriber",94114,"2018-09-11 15:25:14.972858","2018-09-11 15:25:14.972858"
1422,300,"2013-01-11 09:01:00",8,"2013-01-11 09:06:00",6,99,"Subscriber",95070,"2018-09-11 15:25:15.183612","2018-09-11 15:25:15.183612"
1423,311,"2013-01-11 09:03:00",16,"2013-01-11 09:08:00",12,308,"Subscriber",95112,"2018-09-11 15:25:15.203552","2018-09-11 15:25:15.203552"
1424,330,"2013-01-11 09:06:00",2,"2013-01-11 09:12:00",6,35,"Subscriber",94002,"2018-09-11 15:25:15.233767","2018-09-11 15:25:15.233767"
1425,278,"2013-01-11 09:15:00",2,"2013-01-11 09:19:00",5,187,"Subscriber",94105,"2018-09-11 15:25:15.266295","2018-09-11 15:25:15.266295"
1426,522,"2013-01-11 09:30:00",2,"2013-01-11 09:38:00",10,249,"Subscriber",94041,"2018-09-11 15:25:15.316955","2018-09-11 15:25:15.316955"
1427,493,"2013-01-11 09:32:00",4,"2013-01-11 09:41:00",2,226,"Subscriber",95113,"2018-09-11 15:25:15.340135","2018-09-11 15:25:15.340135"
1428,1027,"2013-01-11 09:59:00",4,"2013-01-11 10:16:00",8,91,"Subscriber",95070,"2018-09-11 15:25:15.436962","2018-09-11 15:25:15.436962"
1429,600,"2013-01-11 11:04:00",2,"2013-01-11 11:14:00",6,226,"Subscriber",95113,"2018-09-11 15:25:15.602747","2018-09-11 15:25:15.602747"
1430,478,"2013-01-11 11:37:00",2,"2013-01-11 11:45:00",7,203,"Subscriber",94110,"2018-09-11 15:25:15.664829","2018-09-11 15:25:15.664829"
1431,1830,"2013-01-11 11:56:00",7,"2013-01-11 12:26:00",10,203,"Subscriber",95112,"2018-09-11 15:25:15.710574","2018-09-11 15:25:15.710574"
1432,498,"2013-01-11 12:13:00",6,"2013-01-11 12:21:00",9,706,"Subscriber",95113,"2018-09-11 15:25:15.759287","2018-09-11 15:25:15.759287"
